ticker,name,signal_date,price,per,pbr,roe,market_cap,signal,confidence,reasons,return_20d
017670,SK텔레콤,2023-11-01,56100,11.95,0.87,7.28,10567670607600,Neutral,50,"[""SK텔레콤의 PER, PBR, ROE 지표는 현재 시장 평균 대비 저평가 또는 적정 수준으로 판단되나, 52주 최고가 대비 현재 위치가 높아 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율 또한 감소하는 추세는 단기적인 매도 압력을 시사합니다."", ""재무 지표는 안정적인 편이나, 기술 지표상 단기적인 하락 압력이 관찰되어 향후 20거래일 내 뚜렷한 방향성을 예측하기 어렵습니다.""]",-0.53475935828877
017670,SK텔레콤,2023-12-01,56100,12.29,0.89,7.24,10868376681800,Buy,75,"[""현재가(56,100원)가 52주 최고가(52,300원)를 이미 돌파하며 강한 상승 추세를 보여주고 있습니다."", ""52주 내 현재 위치(80.6%)가 높아 추가 상승 여력이 기대됩니다."", ""최근 1개월 수익률(2.53%)과 거래량 변화율(102.04%)이 긍정적인 신호를 보내고 있어 단기적인 상승 모멘텀이 유지될 가능성이 높습니다.""]",-0.53475935828877
017670,SK텔레콤,2024-01-02,56100,12.13,0.88,7.25,10728763147350,Neutral,50,"[""현재가 56,100원은 52주 최고가 52,300원을 상회하고 있어 단기 상승 모멘텀이 약화될 수 있습니다."", ""최근 1개월 수익률 -3.76%와 거래량 변화율 -30.28%는 단기적으로 매도 압력이 존재함을 시사합니다."", ""PBR 0.88은 자산 가치 대비 저평가 가능성을 나타내지만, ROE 7.2%는 시장 평균 대비 낮은 수준으로 뚜렷한 상승 동력을 찾기 어렵습니다.""]",-0.53475935828877
017670,SK텔레콤,2024-02-01,56100,12.34,0.9,7.29,10911334692400,Neutral,50,"[""PER, PBR, ROE 등의 재무지표는 현재 기업 가치가 과대평가되지 않았음을 시사하지만, 뚜렷한 상승 모멘텀을 보여주지는 않습니다."", ""52주 최고가 대비 현재 위치가 높지만, 최근 1개월 수익률이 소폭 상승한 반면 거래량 변화율은 크게 하락하여 투자 심리가 위축될 가능성이 있습니다."", ""기술적 지표에서 명확한 상승 또는 하락 추세를 나타내는 신호가 부족하여 향후 20거래일 동안 시장 대비 뚜렷한 방향성을 예측하기 어렵습니다.""]",-0.53475935828877
017670,SK텔레콤,2024-03-04,56100,12.63,0.92,7.28,11169082756000,Buy,75,"[""현재가(56,100원)가 52주 최고가(53,700원)를 돌파하며 강한 상승 추세를 보이고 있습니다."", ""최근 1개월 수익률(4.00%)과 거래량 변화율(84.02%)이 긍정적으로 나타나 투자 심리가 개선되고 있음을 시사합니다."", ""PBR 0.92는 자산 가치 대비 저평가 가능성을 나타내며, ROE 7.3%는 수익성을 보여주고 있어 향후 상승 여력이 있습니다.""]",-0.53475935828877
017670,SK텔레콤,2024-04-01,56100,10.54,0.92,8.73,11212040766600,Neutral,50,"[""현재가(56,100원)가 52주 최고가(54,100원)를 이미 상회하고 있어 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률이 마이너스(-)를 기록하고 거래량 변화율 또한 감소하여 단기적인 매도 압력이 존재할 가능성이 있습니다."", ""재무지표 상 PER, PBR, ROE가 양호한 편이지만, 기술적 지표에서 상승 모멘텀이 약화된 모습을 보여 20거래일 내 뚜렷한 방향성을 예측하기 어렵습니다.""]",-0.53475935828877
017670,SK텔레콤,2024-05-02,56100,10.29,0.9,8.75,10954292703000,Neutral,50,"[""현재가 56,100원이 52주 최고가 54,100원을 상회하고 있어 단기 상승 모멘텀이 약화될 수 있습니다."", ""최근 1개월 수익률이 -2.30%로 하락세를 보이고 있으며, 거래량 변화율 또한 -15.78%로 감소하여 투자 심리가 위축될 가능성이 있습니다."", ""PER, PBR, ROE 등의 재무 지표는 양호한 편이나, 기술적 지표에서 단기 하락 압력이 감지되어 뚜렷한 방향성을 판단하기 어렵습니다.""]",-0.53475935828877
017670,SK텔레콤,2024-06-03,56100,10.4,0.9,8.65,11061687729500,Buy,70,"[""현재가(56,100원)가 52주 최고가(54,100원)를 상회하며 상승 추세에 있음을 시사합니다."", ""PBR 0.90은 자산 가치 대비 저평가 가능성을 나타내며, ROE 8.7%는 양호한 수익성을 보여줍니다."", ""최근 1개월 수익률이 소폭 상승했고 거래량 변화율도 긍정적이어서 단기적인 매수 심리가 유입될 가능성이 있습니다.""]",-0.53475935828877
017670,SK텔레콤,2024-07-01,56100,10.4,0.9,8.65,11061687729500,Neutral,60,"[""현재가 56,100원이 52주 최고가 54,100원을 소폭 상회하며 상승 추세의 연장 가능성을 시사하지만, 최근 1개월 수익률이 마이너스인 점은 단기적인 매도 압력을 나타낼 수 있습니다."", ""PBR 0.90은 자산 가치 대비 저평가 가능성을 보여주지만, ROE 8.7%는 시장 평균 대비 특별히 높다고 보기 어려워 투자 매력도를 크게 높이지는 못합니다."", ""거래량 변화율 16.41%는 최근 거래량 증가를 의미하며 이는 시장의 관심 증가를 나타낼 수 있으나, 이 증가가 매수세인지 매도세인지 명확하지 않아 방향성 판단에 어려움이 있습니다.""]",-0.53475935828877
017670,SK텔레콤,2024-08-01,56100,10.84,0.94,8.67,11534225846100,Buy,75,"[""현재가 56,100원이 52주 최고가 54,600원을 상회하며 강한 상승 추세를 보이고 있습니다."", ""최근 1개월 수익률 4.88%와 거래량 변화율 4.05%는 긍정적인 투자 심리를 나타냅니다."", ""PBR 0.94는 기업의 순자산 가치 대비 저평가 가능성을 시사하며, ROE 8.7%는 양호한 수익성을 보여줍니다.""]",-0.53475935828877
017670,SK텔레콤,2024-09-02,56100,11.14,0.97,8.71,11856410925600,Buy,75,"[""현재가가 52주 최고가에 근접하며 강한 상승 모멘텀을 보여주고 있습니다."", ""최근 1개월 수익률이 양호하며, 거래량 변화율 또한 긍정적인 신호를 보내고 있습니다."", ""PBR 0.97은 자산 가치 대비 저평가 가능성을 시사하며, ROE 8.7%는 안정적인 수익성을 나타냅니다.""]",-0.53475935828877
017670,SK텔레콤,2024-10-02,56100,11.22,0.98,8.73,11942326946800,Neutral,50,"[""SK텔레콤의 PER, PBR, ROE 지표는 현재 시장에서 저평가 또는 적정 가치 수준으로 판단되며, 이는 긍정적인 요인으로 작용할 수 있습니다."", ""52주 최고가 대비 현재 위치가 73.8%로, 상승 여력이 남아있다는 해석도 가능하지만, 최근 1개월 수익률이 소폭 하락한 점은 단기적인 상승 모멘텀 약화를 시사합니다."", ""거래량 변화율이 14.41%로 증가한 것은 투자자들의 관심이 높아지고 있음을 나타내지만, 이것이 추세적인 상승으로 이어질지는 추가적인 시장 상황 및 뉴스 확인이 필요합니다.""]",-0.53475935828877
017670,SK텔레콤,2024-11-01,56100,11.51,1.0,8.69,12243033021000,Neutral,50,"[""SK텔레콤은 현재 52주 최고가에 근접한 위치에 있으며, 이는 단기적인 상승 모멘텀이 약화될 수 있음을 시사합니다."", ""최근 1개월 수익률은 소폭 상승했지만, 거래량 변화율이 마이너스인 점은 투자 심리가 위축되었을 가능성을 보여줍니다."", ""재무 지표는 안정적인 수준을 나타내지만, 20거래일이라는 단기적인 관점에서 뚜렷한 상승 또는 하락을 예측할 만한 강력한 모멘텀은 부족합니다.""]",-0.53475935828877
017670,SK텔레콤,2024-12-02,56100,12.29,1.07,8.71,13080714227700,Buy,75,"[""SK텔레콤은 52주 최고가 대비 현재 위치가 95.2%로 상승 추세가 강하게 나타나고 있습니다."", ""최근 1개월 수익률이 6.84%로 긍정적인 흐름을 보이며, 거래량 변화율도 14.76%로 증가하여 매수세가 유입되고 있음을 시사합니다."", ""PER 12.3, PBR 1.07, ROE 8.7% 등 재무 지표가 안정적인 수준을 유지하고 있어 기업의 펀더멘탈이 견고함을 보여줍니다.""]",-0.53475935828877
017670,SK텔레콤,2025-01-02,56700,11.32,0.99,8.75,12049721973300,Neutral,40,"[""SK텔레콤의 PER, PBR, ROE 등의 재무지표는 현재 시장에서 저평가되어 있음을 시사하지만, 최근 1개월 수익률이 마이너스인 점은 투자 심리 위축을 나타냅니다."", ""52주 최고가 대비 현재 위치가 57.1%로 중간 지점에 위치하며, 52주 내에서 뚜렷한 상승 또는 하락 추세를 보이지 않고 있습니다."", ""거래량 변화율이 0.74%로 크지 않아 현재 시장 참여자들의 SK텔레콤에 대한 강한 매수 또는 매도 의사를 파악하기 어렵습니다.""]",-1.0582010582010581
017670,SK텔레콤,2025-02-03,55700,11.28,0.98,8.69,12006763962700,Neutral,50,"[""SK텔레콤의 PER, PBR, ROE 지표는 현재 시장에서 과대평가 혹은 과소평가되었다고 단정하기 어려운 수준입니다."", ""52주 최고가 대비 현재 위치는 중간 지점에 있으나, 최근 1개월 수익률과 거래량 변화율이 하락세를 나타내고 있어 단기적인 상승 동력이 약합니다."", ""통신 업종 전반의 투자 심리나 거시 경제 지표에 대한 정보가 부족하여 명확한 매수 또는 매도 신호를 판단하기 어렵습니다.""]",1.615798922800718
017670,SK텔레콤,2025-03-04,56600,11.3,0.98,8.67,12028242968000,Neutral,50,"[""재무지표 측면에서 PER, PBR, ROE 모두 시장 평균 대비 특별히 매력적인 수준은 아니며, 52주 내 현재 위치가 중간 지점에 있어 기술적 지지/저항 구간이 명확하지 않습니다."", ""최근 1개월 수익률이 소폭 상승했으나, 거래량 변화율이 크지 않아 추세 전환을 확신하기 어렵습니다."", ""향후 20거래일 동안 시장 전반의 흐름이나 SK텔레콤 자체의 추가적인 모멘텀 발생 여부에 따라 방향성이 달라질 수 있어 현재로서는 명확한 매수 또는 매도 신호를 보내기 어렵습니다.""]",-1.4134275618374559
017670,SK텔레콤,2025-04-01,55800,9.58,1.01,10.54,11899368936200,Neutral,50,"[""SK텔레콤의 PER, PBR, ROE 지표는 현재 시장에서 저평가 또는 적정 수준으로 판단될 수 있으나, 최근 1개월 수익률과 거래량 변화율이 하락세를 보이고 있어 단기적인 상승 동력이 약합니다."", ""52주 최고가 대비 현재 위치가 중간 지점에 있어 명확한 추세 전환 신호가 나타나지 않고 있습니다."", ""재무 지표는 안정적인 편이나, 기술 지표상 단기적인 하락 압력이 감지되어 20거래일 내 뚜렷한 방향성을 예측하기 어렵습니다.""]",-2.6881720430107525
017670,SK텔레콤,2025-05-02,53100,9.29,0.98,10.55,11534225846100,Neutral,55,"[""현재가 52주 최저가에 근접하며 기술적 반등 가능성이 있으나, 최근 1개월 수익률 하락과 거래량 급증은 매도 압력을 시사합니다."", ""PER, PBR, ROE 등 재무지표는 상대적으로 양호한 편이나, 시장 전반의 불확실성과 통신업종의 성장성 둔화 우려가 투자 심리에 영향을 줄 수 있습니다."", ""52주 내 현재 위치가 낮아 추가 하락보다는 반등을 기대할 수 있으나, 명확한 상승 모멘텀 부족으로 인해 방향성 판단이 어렵습니다.""]",-0.9416195856873822
017670,SK텔레콤,2025-06-02,52500,8.94,0.94,10.51,11104645740100,Buy,70,"[""현재가 52주 최저가에 근접한 수준으로 하방 경직성이 기대됩니다."", ""PBR 0.94로 자산가치 대비 저평가 매력이 있습니다."", ""최근 1개월 수익률은 부진했으나, 거래량 변화율이 29.98%로 증가하며 매수세 유입 가능성을 시사합니다.""]",9.714285714285714
017670,SK텔레콤,2025-07-01,57900,9.95,1.04,10.45,12350428047500,Neutral,50,"[""PER, PBR, ROE 등 재무지표는 안정적인 수준이나, 현재가 52주 최고가 대비 하락한 위치에 있어 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률은 양호하나, 거래량 변화율이 감소하고 있어 단기적인 매수세 약화를 시사합니다."", ""기술적 지표상 명확한 상승 또는 하락 추세가 나타나지 않아 향후 20거래일 동안 방향성 판단이 어렵습니다.""]",-3.281519861830743
017670,SK텔레콤,2025-08-01,56200,9.6,1.01,10.52,11920847941500,Neutral,50,"[""PER, PBR, ROE 등 재무 지표는 안정적인 수준을 나타내지만, 최근 1개월 수익률 하락과 거래량 감소는 단기적인 매도 압력을 시사합니다."", ""현재 주가는 52주 최고가 대비 하락한 상태이며, 52주 최저가와의 격차도 크지 않아 추가 하락 가능성과 반등 가능성이 공존합니다."", ""명확한 상승 또는 하락 추세를 뒷받침할 만한 강력한 재무적 또는 기술적 신호가 부족하여 향후 20거래일 동안의 방향성을 단정하기 어렵습니다.""]",-2.6690391459074734
017670,SK텔레콤,2025-09-01,54700,9.48,1.0,10.55,11770494904400,Neutral,50,"[""SK텔레콤의 PER, PBR, ROE 등 재무지표는 현재 저평가 구간에 있음을 시사하나, 최근 1개월 수익률 하락 및 거래량 감소는 투자 심리 위축을 나타냅니다."", ""52주 최고가 대비 현재 위치가 38.0%로, 상승 여력과 하락 위험이 공존하는 구간에 있습니다."", ""단기적인 기술적 지표에서 뚜렷한 상승 또는 하락 추세를 보이지 않아 향후 20거래일 내 방향성 판단이 어렵습니다.""]",-0.7312614259597806
017670,SK텔레콤,2025-10-01,54400,9.41,0.99,10.52,11684578883200,Neutral,50,"[""SK텔레콤은 현재 52주 최고가 대비 약 11.7% 하락한 수준으로, 밸류에이션 매력이 존재합니다."", ""최근 1개월 수익률이 소폭 하락했으나, 거래량 변화율이 긍정적인 신호를 보이고 있어 단기적인 반등 가능성도 있습니다."", ""하지만 52주 내 현재 위치가 중간 이하에 머물러 있고, 뚜렷한 상승 또는 하락 추세를 나타내는 기술적 지표가 부족하여 방향성 판단이 어렵습니다.""]",-1.6544117647058825
017670,SK텔레콤,2025-11-03,52400,9.01,0.95,10.54,11190561761300,Neutral,50,"[""SK텔레콤의 PER, PBR, ROE 지표는 현재 기업 가치가 저평가되었을 가능성을 시사하지만, 52주 최고가 대비 현재 위치가 낮고 최근 1개월 수익률이 하락세를 보이고 있어 단기적인 상승 모멘텀은 약합니다."", ""최근 거래량 변화율이 높다는 점은 시장의 관심이 증가하고 있음을 나타내지만, 이것이 반드시 상승 추세로 이어질지는 불확실합니다."", ""재무 지표는 안정적인 편이나, 기술 지표상 명확한 상승 또는 하락 추세를 판단하기 어려운 구간에 있어 향후 20거래일 동안의 방향성을 단정하기 어렵습니다.""]",1.9083969465648856
017670,SK텔레콤,2025-12-01,53400,9.26,0.97,10.48,11491267835500,Buy,70,"[""현재가(53,400원)가 52주 최저가(50,700원)에 근접하여 하방 경직성이 기대됩니다."", ""PBR 0.97은 자산 가치 대비 저평가 가능성을 시사하며, ROE 10.5%는 양호한 수익성을 보여줍니다."", ""최근 1개월 수익률 2.29%와 거래량 변화율 5.00%는 시장에서 긍정적인 관심이 반영되고 있음을 나타냅니다.""]",-0.18726591760299627
035720,카카오,2023-01-02,37450,16.42,1.72,10.48,23333790755600,Sell,60,"[""현재가가 52주 최고가 대비 현저히 낮은 수준에 있으며, 최근 1개월 수익률 또한 마이너스를 기록하고 있어 하락 추세가 이어질 가능성이 있습니다."", ""거래량 변화율이 크게 감소한 것은 투자 심리 위축을 시사하며, 이는 단기적인 매도 압력으로 작용할 수 있습니다."", ""PER, PBR, ROE 등의 재무 지표는 시장 평균 대비 특별히 매력적인 수준은 아니며, 현재 주가 수준에서 추가적인 상승 동력을 찾기 어렵습니다.""]",15.353805073431243
035720,카카오,2023-02-01,37450,19.38,2.03,10.47,27540071821600,Neutral,50,"[""카카오는 현재 52주 최저가 대비 높은 수준에 위치하고 있으나, 52주 최고가 대비로는 여전히 낮은 수준에 머물러 있어 방향성 판단이 어렵습니다."", ""최근 1개월 수익률이 17.14%로 양호한 흐름을 보이고 있으며, 거래량 변화율도 44.97%로 증가하는 추세를 나타내고 있어 긍정적인 신호로 해석될 수 있습니다."", ""하지만 PER, PBR, ROE 등 재무지표만으로는 현재 주가가 고평가인지 저평가인지 명확히 판단하기 어렵고, 시장 전반의 흐름이나 카카오의 사업 전망에 대한 추가적인 정보 없이는 20거래일 내 명확한 상승 또는 하락을 예측하기 어렵습니다.""]",15.353805073431243
035720,카카오,2023-03-02,37450,19.07,2.0,10.49,27097305393600,Neutral,40,"[""카카오는 현재 52주 최저가 대비 높은 수준에 위치하고 있으나, 52주 최고가 대비로는 상당한 하락세를 보이고 있어 방향성 판단이 어렵습니다."", ""최근 1개월 수익률이 소폭 하락하며 기술적 반등의 모멘텀이 약한 모습을 보입니다."", ""재무지표 상 PER, PBR, ROE는 시장 평균 대비 비교 우위를 판단하기 어렵고, 거래량 변화율이 긍정적이나 이를 뒷받침할 뚜렷한 상승 동력이 부족합니다.""]",15.353805073431243
035720,카카오,2023-04-03,37450,19.31,1.97,10.2,26654538965600,Sell,60,"[""현재가가 52주 최고가 대비 현저히 낮은 수준이지만, 52주 최저가 대비로도 높은 위치에 있어 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률이 마이너스(-)를 기록하고 있으며, 거래량 변화율 또한 감소 추세를 보여 단기적인 매도 압력이 존재할 가능성이 있습니다."", ""PER, PBR, ROE 등의 재무지표는 양호한 편이나, 기술적 지표에서 나타나는 하락 추세 신호가 더 강하게 작용할 것으로 예상됩니다.""]",15.353805073431243
035720,카카오,2023-05-02,37450,18.76,1.92,10.23,25901836038000,Neutral,40,"[""카카오는 현재 52주 최저가 대비 높은 수준에 위치하고 있으나, 52주 최고가 대비로는 상당한 하락세를 보이고 있어 추세 판단이 어렵습니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율 또한 감소 추세에 있어 단기적인 매수세 유입이 약한 것으로 판단됩니다."", ""PER, PBR, ROE 등의 재무지표는 현재 시장 상황에서 특별히 매력적인 수준이라고 보기 어렵고, 적자 기업이 아닌 점은 긍정적이나 압도적인 투자 매력도를 제시하지는 못합니다.""]",15.353805073431243
035720,카카오,2023-06-01,37450,17.99,1.84,10.23,24839196610800,Neutral,40,"[""현재 주가는 52주 최고가 대비 크게 하락한 상태이며, 최근 1개월 수익률과 거래량 변화율이 부정적인 흐름을 보이고 있습니다."", ""PER, PBR, ROE 등 재무지표는 양호한 편이나, 기술적 지표에서 뚜렷한 상승 또는 하락 추세를 확인할 만한 근거가 부족합니다."", ""종목의 방향성을 명확히 판단하기에는 현재 제시된 정보만으로는 부족하며, 추가적인 시장 상황 및 기업 관련 뉴스를 고려해야 합니다.""]",15.353805073431243
035720,카카오,2023-07-03,37450,16.36,1.67,10.21,22581087828000,Sell,60,"[""최근 1개월 수익률이 -9.09%로 하락세를 보이고 있으며, 52주 최고가 대비 현재 위치가 매우 낮은 편입니다."", ""거래량 변화율이 20.72%로 증가했지만, 이는 하락 추세 속에서 나타나는 반대 매매나 손절 물량일 가능성도 있습니다."", ""PER, PBR, ROE 등의 재무 지표는 현재 기업 가치에 대한 명확한 매력도를 제시하지 못하고 있으며, 특히 PER이 16.4로 적자 기업이 아님에도 불구하고 높은 편은 아닙니다.""]",15.353805073431243
035720,카카오,2023-08-01,37450,17.61,1.8,10.22,24307876897200,Neutral,50,"[""카카오는 현재 52주 최저가 대비 높은 수준에 위치하고 있으며, 최근 1개월 수익률이 긍정적이나 52주 최고가 대비로는 여전히 큰 하락폭을 보이고 있어 명확한 상승 또는 하락 추세를 판단하기 어렵습니다."", ""PER, PBR, ROE 등의 재무지표는 시장 평균 대비 비교적 양호한 수준을 나타내고 있으나, 이는 단기적인 주가 방향성을 결정짓는 강력한 요인으로 작용하기에는 제한적입니다."", ""최근 거래량 변화율이 높다는 점은 투자자들의 관심이 증가하고 있음을 시사하지만, 이러한 거래량 증가가 매수세인지 매도세인지 명확히 구분하기 어려워 향후 20거래일 동안의 방향성을 예측하기 어렵습니다.""]",15.353805073431243
035720,카카오,2023-09-01,37450,15.7,1.6,10.19,21673416650600,Sell,65,"[""카카오는 52주 최고가 대비 현재 위치가 6.3%로, 52주 최저가(47,300원) 대비로도 상당한 하락폭을 보이며 약세 흐름이 지속되고 있습니다."", ""최근 1개월 수익률이 -7.99%로 마이너스를 기록하고 있으며, 거래량 변화율 또한 -31.76%로 감소하는 추세는 투자 심리 위축을 시사합니다."", ""PER, PBR, ROE 등 재무 지표는 양호한 편이나, 기술적 지표에서 나타나는 약세 신호가 단기적으로는 하락 압력으로 작용할 가능성이 높습니다.""]",15.353805073431243
035720,카카오,2023-10-04,37450,13.34,1.36,10.19,18419083404800,Sell,70,"[""최근 1개월 수익률이 -15.10%로 하락 추세가 뚜렷하며, 52주 최저가에 근접한 상황입니다."", ""거래량 변화율 또한 -9.47%로 감소하여 투자 심리가 위축된 것으로 보입니다."", ""PER, PBR, ROE 등 재무 지표는 양호한 편이나, 기술적 지표의 하락 추세가 단기적으로는 더 강한 영향을 미칠 것으로 판단됩니다.""]",15.353805073431243
035720,카카오,2023-11-01,37450,12.06,1.23,10.2,16648017692800,Sell,70,"[""카카오는 52주 최저가에 근접한 수준으로, 기술적으로는 반등 가능성이 있으나 최근 1개월 수익률이 -14.06%로 하락 추세가 지속되고 있습니다."", ""거래량 변화율이 21.59%로 증가했지만, 이는 하락장에서 매도 물량이 증가했을 가능성을 시사하며, 시장 대비 하락 압력이 존재할 수 있습니다."", ""PER, PBR, ROE 등 재무 지표는 현재가 기준으로 비교적 양호해 보이나, 최근 주가 하락세를 상쇄할 만큼의 강력한 상승 모멘텀을 찾기 어렵습니다.""]",15.353805073431243
035720,카카오,2023-12-01,37450,15.94,1.63,10.23,22005491471600,Buy,75,"[""최근 1개월 수익률이 28.92%로 강한 상승세를 보이고 있으며, 이는 투자자들의 관심이 집중되고 있음을 시사합니다."", ""52주 최저가 대비 현재 위치가 36.3%로, 주가 반등 가능성이 높은 구간에 있습니다."", ""거래량 변화율이 13.03%로 증가 추세를 보이며, 이는 매수세 유입 가능성을 높입니다.""]",15.353805073431243
035720,카카오,2024-01-02,37450,18.57,1.9,10.23,25636176181200,Neutral,50,"[""카카오는 현재 52주 최저가에 근접한 가격에 거래되고 있어 기술적으로 반등 가능성이 있으나, 52주 최고가 대비로는 여전히 낮은 수준입니다."", ""최근 1개월 수익률은 긍정적이나 거래량 변화율이 감소하고 있어 상승 동력이 약화될 수 있습니다."", ""PER, PBR, ROE 등의 재무지표는 시장 평균과 비교했을 때 특별히 매력적이거나 부정적인 신호를 보내고 있지 않아 투자 매력도가 중간 수준입니다.""]",15.353805073431243
035720,카카오,2024-02-01,37450,16.9,1.73,10.24,23333790755600,Neutral,50,"[""현재가 37,450원이 52주 최저가 37,600원에 매우 근접하여 추가 하락 가능성이 제한적입니다."", ""최근 1개월 수익률이 -6.89%로 하락세이나, 거래량 변화율이 25.22%로 증가하며 매수세 유입 가능성을 시사합니다."", ""PER, PBR, ROE 등 재무지표는 양호하나, 52주 최고가 대비 현재 위치가 낮아 기술적 반등 여부는 불확실합니다.""]",15.353805073431243
035720,카카오,2024-03-04,37450,17.03,1.74,10.22,23510897326800,Neutral,40,"[""카카오는 52주 최저가에 근접한 수준으로 하락 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률과 거래량 변화율이 부정적인 흐름을 보이고 있어 단기적인 하락 압력이 존재합니다."", ""PER, PBR, ROE 등 재무지표는 시장 평균 대비 특별히 매력적이거나 비싼 수준은 아니어서 투자 매력도를 판단하기 어렵습니다.""]",15.353805073431243
035720,카카오,2024-04-01,37450,,1.72,,23820833826400,Neutral,40,"[""카카오는 현재 적자 기업으로 PER 지표가 없어 가치 평가에 어려움이 있습니다."", ""52주 최저가에 근접한 현재 위치는 반등 가능성을 시사하지만, 52주 최고가 대비 상당한 하락폭은 투자 심리 위축으로 이어질 수 있습니다."", ""최근 1개월 수익률이 미미하고 거래량 변화율이 큰 폭으로 감소한 점은 단기적인 매수세 유입이 약함을 나타내며, 20거래일 내 뚜렷한 방향성을 예측하기 어렵습니다.""]",15.353805073431243
035720,카카오,2024-05-02,37450,,1.54,,21385618472400,Neutral,40,"[""카카오는 현재 적자 상태로 PER 지표가 없어 가치 평가에 어려움이 있습니다."", ""52주 최저가에 근접한 현재가와 최근 1개월 수익률의 하락세는 매수 심리를 위축시킬 수 있습니다."", ""거래량 변화율이 크지 않고 52주 내 현재 위치가 중간 이하라는 점은 뚜렷한 상승 또는 하락 추세를 판단하기 어렵게 만듭니다.""]",15.353805073431243
035720,카카오,2024-06-03,37450,,1.42,,19614552760400,Neutral,40,"[""카카오는 현재 적자 상태로 PER 지표가 없어 기업 가치 평가에 어려움이 있습니다."", ""52주 최저가에 근접한 현재 위치는 반등 가능성을 시사하지만, 최근 1개월 수익률이 마이너스로 하락 추세가 지속될 가능성도 존재합니다."", ""거래량 변화율이 크지 않아 뚜렷한 매수 또는 매도세가 나타나지 않고 있어 향후 20거래일 내 방향성을 명확히 판단하기 어렵습니다.""]",15.353805073431243
035720,카카오,2024-07-01,37450,,1.31,,18153423548000,Sell,65,"[""현재 PER이 없어 적자 기업임을 나타내며, 이는 투자 매력도를 낮추는 요인입니다."", ""52주 최저가에 근접한 현재 위치는 추가 하락 가능성을 시사합니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율도 하락세를 보이고 있어 단기적인 약세 흐름이 이어질 가능성이 높습니다.""]",15.353805073431243
035720,카카오,2024-08-01,37450,,1.27,,17622103834400,Neutral,40,"[""카카오는 현재 적자 상태로 PER 지표가 없어 가치 평가에 어려움이 있습니다."", ""52주 최저가에 근접한 가격으로 추가 하락보다는 반등 가능성도 존재하지만, 최근 1개월 수익률이 마이너스인 점은 부담입니다."", ""거래량 변화율이 긍정적인 신호를 보이지만, 재무 지표의 불확실성과 최근 주가 흐름을 고려할 때 20거래일 내 뚜렷한 방향성을 예측하기 어렵습니다.""]",15.353805073431243
035720,카카오,2024-09-02,37450,,1.18,,16338081193200,Neutral,40,"[""카카오는 현재 적자 상태로 PER이 산출되지 않아 재무적 매력도가 낮습니다."", ""52주 최저가 근처에 위치하며 최근 1개월 수익률이 하락세인 점은 부정적인 신호입니다."", ""하지만 PBR이 1.18로 자산 가치 대비 크게 고평가되지 않았고, 52주 최고가 대비 하락폭이 커 반등 가능성도 배제할 수 없어 방향성 판단이 어렵습니다.""]",15.353805073431243
035720,카카오,2024-10-02,37450,,1.15,,15939591408000,Neutral,40,"[""현재 PER이 없어 적자 기업으로 재무적 안정성이 낮습니다."", ""PBR 1.15는 자산 가치 대비 소폭 높은 수준이지만, 적자 기업임을 감안하면 매력적이지 않습니다."", ""52주 최저가 대비 현재 위치가 7.4%로 낮은 편이지만, 최근 1개월 수익률이 마이너스이고 거래량 변화율도 감소하여 매수세가 약한 것으로 보입니다.""]",15.353805073431243
035720,카카오,2024-11-01,37450,,1.15,,16006006372200,Neutral,40,"[""현재 PER이 없어 적자 기업임을 나타내며, 이는 투자 매력도를 낮추는 요인입니다."", ""PBR이 1.15로 자산 가치 대비 소폭 높은 수준이지만, ROE 정보가 없어 수익성 판단이 어렵습니다."", ""52주 최저가 대비 현재 위치가 7.9%로 낮은 편이나, 최근 1개월 수익률이 0.00%이고 거래량 변화율도 마이너스인 점은 상승 모멘텀이 약함을 시사합니다.""]",15.353805073431243
035720,카카오,2024-12-02,37450,,1.35,,18662604940200,Buy,70,"[""최근 1개월 수익률이 16.60%로 강한 상승세를 보이고 있으며, 거래량 변화율도 58.75%로 증가하여 매수세 유입 가능성을 시사합니다."", ""현재 주가가 52주 최저가 대비 상당 부분 상승하여 바닥을 다지고 반등하는 추세로 해석될 수 있습니다."", ""PBR 1.35는 자산 가치 대비 크게 고평가되지 않은 수준으로, 향후 실적 개선 시 추가 상승 여력이 존재합니다.""]",15.353805073431243
035720,카카오,2025-01-02,38050,,1.2,,16581602728600,Neutral,50,"[""카카오는 현재 적자 상태로 PER 지표가 없어 기업 가치 평가에 어려움이 있습니다."", ""PBR이 1.20으로 자산 가치 대비 소폭 높은 수준이지만, 52주 최저가 대비 현재 위치가 16.4% 상승한 점은 긍정적입니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율이 높다는 점은 단기적인 변동성을 시사하며, 명확한 상승 또는 하락 추세를 판단하기 어렵습니다.""]",19.053876478318003
